Iteration: 0 | Loss: -0.0859375 | Current Suffix:!!!!!!!!Fi!!
Iteration: 455 | Loss: 1.658203125 | Current Suffix:Since frenchhub github headquarters
Iteration: 456 | Loss: 1.5166015625 | Current Suffix:Since french MySQL github headquarters
Iteration: 457 | Loss: 1.4892578125 | Current Suffix:Since french MySQLyahoo headquarters
Iteration: 458 | Loss: 1.419921875 | Current Suffix:Since french MySQL Dropbox headquarters
Iteration: 459 | Loss: 1.3671875 | Current Suffix:Since french MySQLbnb headquarters
Iteration: 460 | Loss: 1.4892578125 | Current Suffix:Since french MySQLyahoo headquarters
Iteration: 461 | Loss: 1.419921875 | Current Suffix:Since french MySQL Dropbox headquarters
Iteration: 462 | Loss: 1.3671875 | Current Suffix:Since french MySQLbnb headquarters
Iteration: 463 | Loss: 1.388671875 | Current Suffix:Since french MySQLglobal headquarters
Iteration: 464 | Loss: 1.66796875 | Current Suffix:Since french MySQLysc headquarters
Iteration: 465 | Loss: 1.453125 | Current Suffix:Since french MySQL Streaming headquarters
Iteration: 466 | Loss: 1.490234375 | Current Suffix:Since french MySQLmobi headquarters
Iteration: 467 | Loss: 1.65234375 | Current Suffix:Since french MySQLbitcoin headquarters
Iteration: 468 | Loss: 1.548828125 | Current Suffix:Since french MySQL\\\\\\\\ headquarters
Iteration: 469 | Loss: 1.5869140625 | Current Suffix:Since french MySQLRuntime headquarters
Iteration: 470 | Loss: 1.609375 | Current Suffix:Since french MySQL ^ headquarters
Iteration: 471 | Loss: 1.611328125 | Current Suffix:Since french MySQLss headquarters
Iteration: 472 | Loss: 1.638671875 | Current Suffix:Since french MySQL RTX headquarters
Iteration: 473 | Loss: 1.5859375 | Current Suffix:Since french MySQL Gin headquarters
Iteration: 474 | Loss: 1.6923828125 | Current Suffix:Since french MySQLNi headquarters
Iteration: 475 | Loss: 1.607421875 | Current Suffix:Since french MySQLInterview headquarters
Iteration: 476 | Loss: 1.71484375 | Current Suffix:Since french MySQLMp headquarters
Iteration: 477 | Loss: 1.65234375 | Current Suffix:Since french MySQLbitcoin headquarters
Iteration: 478 | Loss: 1.548828125 | Current Suffix:Since french MySQL\\\\\\\\ headquarters
Iteration: 479 | Loss: 1.4169921875 | Current Suffix:Since french MySQL SOFTWARE headquarters
Iteration: 480 | Loss: 1.486328125 | Current Suffix:Since french MySQL NETWORK headquarters
Iteration: 481 | Loss: 1.599609375 | Current Suffix:Since french MySQL\\\\\\\\\\\\\\\\ headquarters
Iteration: 482 | Loss: 1.634765625 | Current Suffix:Since french MySQL +# headquarters
Iteration: 483 | Loss: 1.4912109375 | Current Suffix:Since french MySQLPlanet headquarters
Iteration: 484 | Loss: 1.642578125 | Current Suffix:Since french MySQLproxy headquarters
Iteration: 485 | Loss: 1.515625 | Current Suffix:Since french MySQLebook headquarters
Iteration: 486 | Loss: 1.58984375 | Current Suffix:Since french MySQL Unicode headquarters
Iteration: 487 | Loss: 1.646484375 | Current Suffix:Since french MySQL "" headquarters
Iteration: 488 | Loss: 1.4443359375 | Current Suffix:Since french MySQL Cloud headquarters
Iteration: 489 | Loss: 1.654296875 | Current Suffix:Since french MySQL mos headquarters
Iteration: 490 | Loss: 1.5751953125 | Current Suffix:Since french MySQL Tesla headquarters
Iteration: 491 | Loss: 1.416015625 | Current Suffix:Since french MySQL Airbnb headquarters
Iteration: 492 | Loss: 1.4853515625 | Current Suffix:Since french MySQLahoo headquarters
Iteration: 493 | Loss: 1.6083984375 | Current Suffix:Since french MySQLcompan headquarters
Iteration: 494 | Loss: 1.44921875 | Current Suffix:Since french MySQLCommerce headquarters
Iteration: 495 | Loss: 1.50390625 | Current Suffix:Since french MySQL Trading headquarters
Iteration: 496 | Loss: 1.623046875 | Current Suffix:Since french MySQLXbox headquarters
Iteration: 497 | Loss: 1.46875 | Current Suffix:Since french MySQLisoft headquarters
Iteration: 498 | Loss: 1.58984375 | Current Suffix:Since french MySQL Unicode headquarters
Iteration: 499 | Loss: 1.61328125 | Current Suffix:Since french MySQLScan headquarters
Iteration: 0 | Loss: 8.5703125 | Current Suffix:!! Manor
Iteration: 1 | Loss: 7.5078125 | Current Suffix:uminati Manor
Iteration: 2 | Loss: 7.87890625 | Current Suffix:Party Manor
Iteration: 3 | Loss: 7.5078125 | Current Suffix:uminati Manor
Iteration: 4 | Loss: 7.87890625 | Current Suffix:Party Manor
Iteration: 5 | Loss: 8.078125 | Current Suffix:Tile Manor
Iteration: 6 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 7 | Loss: 7.8125 | Current Suffix:Character Manor
Iteration: 8 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 9 | Loss: 7.890625 | Current Suffix:Header Manor
Iteration: 10 | Loss: 7.859375 | Current Suffix:Mask Manor
Iteration: 11 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 12 | Loss: 7.8125 | Current Suffix:Character Manor
Iteration: 13 | Loss: 7.8984375 | Current Suffix:Animation Manor
Iteration: 14 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 15 | Loss: 7.8125 | Current Suffix:Character Manor
Iteration: 16 | Loss: 7.8359375 | Current Suffix:Theme Manor
Iteration: 17 | Loss: 7.4765625 | Current Suffix:Theme Graveyard
Iteration: 18 | Loss: 7.3515625 | Current Suffix:emetery Graveyard
Iteration: 19 | Loss: 7.06640625 | Current Suffix:emetery Statue
Iteration: 20 | Loss: 6.56640625 | Current Suffix:ventus Statue
Iteration: 21 | Loss: 6.625 | Current Suffix:medi Statue
Iteration: 22 | Loss: 6.7890625 | Current Suffix:inav Statue
Iteration: 23 | Loss: 6.00390625 | Current Suffix:Georg Statue
Iteration: 24 | Loss: 6.828125 | Current Suffix:Sov Statue
Iteration: 0 | Loss: 8.5703125 | Current Suffix:!! Manor
Iteration: 1 | Loss: 7.5078125 | Current Suffix:uminati Manor
Iteration: 2 | Loss: 7.87890625 | Current Suffix:Party Manor
Iteration: 3 | Loss: 7.5078125 | Current Suffix:uminati Manor
Iteration: 4 | Loss: 7.87890625 | Current Suffix:Party Manor
Iteration: 5 | Loss: 8.078125 | Current Suffix:Tile Manor
Iteration: 6 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 7 | Loss: 7.8125 | Current Suffix:Character Manor
Iteration: 8 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 9 | Loss: 7.890625 | Current Suffix:Header Manor
Iteration: 10 | Loss: 7.859375 | Current Suffix:Mask Manor
Iteration: 11 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 12 | Loss: 7.8125 | Current Suffix:Character Manor
Iteration: 13 | Loss: 7.8984375 | Current Suffix:Animation Manor
Iteration: 14 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 15 | Loss: 7.8125 | Current Suffix:Character Manor
Iteration: 16 | Loss: 7.8359375 | Current Suffix:Theme Manor
Iteration: 17 | Loss: 7.4765625 | Current Suffix:Theme Graveyard
Iteration: 18 | Loss: 7.3515625 | Current Suffix:emetery Graveyard
Iteration: 19 | Loss: 7.06640625 | Current Suffix:emetery Statue
Iteration: 20 | Loss: 6.56640625 | Current Suffix:ventus Statue
Iteration: 21 | Loss: 6.625 | Current Suffix:medi Statue
Iteration: 22 | Loss: 6.7890625 | Current Suffix:inav Statue
Iteration: 23 | Loss: 6.00390625 | Current Suffix:Georg Statue
Iteration: 24 | Loss: 6.828125 | Current Suffix:Sov Statue
Iteration: 25 | Loss: 5.9609375 | Current Suffix:Des Statue
Iteration: 26 | Loss: 7.07421875 | Current Suffix:Height Statue
Iteration: 27 | Loss: 6.8359375 | Current Suffix:enegger Statue
Iteration: 28 | Loss: 6.7890625 | Current Suffix:Rus Statue
Iteration: 29 | Loss: 6.7421875 | Current Suffix: Serge Statue
Iteration: 30 | Loss: 6.7890625 | Current Suffix:Rus Statue
Iteration: 31 | Loss: 6.8125 | Current Suffix: Pavel Statue
Iteration: 32 | Loss: 6.00390625 | Current Suffix:Georg Statue
Iteration: 33 | Loss: 6.6953125 | Current Suffix:Neigh Statue
Iteration: 34 | Loss: 6.8359375 | Current Suffix:jriwal Statue
Iteration: 35 | Loss: 5.9609375 | Current Suffix:Des Statue
Iteration: 36 | Loss: 7.07421875 | Current Suffix:Height Statue
Iteration: 37 | Loss: 6.7734375 | Current Suffix: Rena Statue
Iteration: 38 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 39 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 40 | Loss: 6.8359375 | Current Suffix:ibu Statue
Iteration: 41 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 42 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 43 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 44 | Loss: 6.8515625 | Current Suffix:icho Statue
Iteration: 45 | Loss: 6.90625 | Current Suffix: Mori Statue
Iteration: 46 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 47 | Loss: 6.9921875 | Current Suffix: Choi Statue
Iteration: 48 | Loss: 6.91015625 | Current Suffix:iera Statue
Iteration: 49 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 50 | Loss: 7.0625 | Current Suffix: Kuro Statue
Iteration: 51 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 52 | Loss: 6.9921875 | Current Suffix: Choi Statue
Iteration: 53 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 54 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 55 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 56 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 57 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 58 | Loss: 6.9921875 | Current Suffix: Choi Statue
Iteration: 59 | Loss: 7.09375 | Current Suffix:aho Statue
Iteration: 60 | Loss: 6.64453125 | Current Suffix:ihara Statue
Iteration: 61 | Loss: 7.01953125 | Current Suffix:iru Statue
Iteration: 62 | Loss: 6.80859375 | Current Suffix: Schwar Statue
Iteration: 63 | Loss: 7.0 | Current Suffix:yout Statue
Iteration: 64 | Loss: 6.8359375 | Current Suffix:jriwal Statue
Iteration: 65 | Loss: 5.9609375 | Current Suffix:Des Statue
Iteration: 66 | Loss: 7.09375 | Current Suffix: Markus Statue
Iteration: 67 | Loss: 6.94921875 | Current Suffix:hesda Statue
Iteration: 68 | Loss: 6.8671875 | Current Suffix:Planet Statue
Iteration: 69 | Loss: 6.94921875 | Current Suffix:hesda Statue
Iteration: 70 | Loss: 7.015625 | Current Suffix:mosp Statue
Iteration: 71 | Loss: 6.94921875 | Current Suffix:hesda Statue
Iteration: 72 | Loss: 6.8671875 | Current Suffix:Planet Statue
Iteration: 73 | Loss: 7.1015625 | Current Suffix: Construction Statue
Iteration: 74 | Loss: 6.8515625 | Current Suffix: Citiz Statue
Iteration: 75 | Loss: 6.828125 | Current Suffix: Hier Statue
Iteration: 76 | Loss: 6.4765625 | Current Suffix:Pres Statue
Iteration: 77 | Loss: 6.6953125 | Current Suffix:Neigh Statue
Iteration: 78 | Loss: 6.8359375 | Current Suffix:jriwal Statue
Iteration: 0 | Loss: 8.5703125 | Current Suffix:!! Manor
Iteration: 1 | Loss: 7.5078125 | Current Suffix:uminati Manor
Iteration: 2 | Loss: 7.87890625 | Current Suffix:Party Manor
Iteration: 3 | Loss: 7.5078125 | Current Suffix:uminati Manor
Iteration: 4 | Loss: 7.87890625 | Current Suffix:Party Manor
Iteration: 5 | Loss: 8.078125 | Current Suffix:Tile Manor
Iteration: 6 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 7 | Loss: 7.8125 | Current Suffix:Character Manor
Iteration: 8 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 9 | Loss: 7.890625 | Current Suffix:Header Manor
Iteration: 10 | Loss: 7.859375 | Current Suffix:Mask Manor
Iteration: 11 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 12 | Loss: 7.8125 | Current Suffix:Character Manor
Iteration: 13 | Loss: 7.8984375 | Current Suffix:Animation Manor
Iteration: 14 | Loss: 7.74609375 | Current Suffix:Flags Manor
Iteration: 15 | Loss: 7.8125 | Current Suffix:Character Manor
Iteration: 16 | Loss: 7.8359375 | Current Suffix:Theme Manor
Iteration: 17 | Loss: 7.4765625 | Current Suffix:Theme Graveyard
Iteration: 18 | Loss: 7.3515625 | Current Suffix:emetery Graveyard
Iteration: 19 | Loss: 7.06640625 | Current Suffix:emetery Statue
Iteration: 20 | Loss: 6.56640625 | Current Suffix:ventus Statue
Iteration: 21 | Loss: 6.625 | Current Suffix:medi Statue
Iteration: 22 | Loss: 6.7890625 | Current Suffix:inav Statue
Iteration: 23 | Loss: 6.00390625 | Current Suffix:Georg Statue
Iteration: 24 | Loss: 6.828125 | Current Suffix:Sov Statue
Iteration: 25 | Loss: 5.9609375 | Current Suffix:Des Statue
Iteration: 26 | Loss: 7.07421875 | Current Suffix:Height Statue
Iteration: 27 | Loss: 6.8359375 | Current Suffix:enegger Statue
Iteration: 28 | Loss: 6.7890625 | Current Suffix:Rus Statue
Iteration: 29 | Loss: 6.7421875 | Current Suffix: Serge Statue
Iteration: 30 | Loss: 6.7890625 | Current Suffix:Rus Statue
Iteration: 31 | Loss: 6.8125 | Current Suffix: Pavel Statue
Iteration: 32 | Loss: 6.00390625 | Current Suffix:Georg Statue
Iteration: 33 | Loss: 6.6953125 | Current Suffix:Neigh Statue
Iteration: 34 | Loss: 6.8359375 | Current Suffix:jriwal Statue
Iteration: 35 | Loss: 5.9609375 | Current Suffix:Des Statue
Iteration: 36 | Loss: 7.07421875 | Current Suffix:Height Statue
Iteration: 37 | Loss: 6.7734375 | Current Suffix: Rena Statue
Iteration: 38 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 39 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 40 | Loss: 6.8359375 | Current Suffix:ibu Statue
Iteration: 41 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 42 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 43 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 44 | Loss: 6.8515625 | Current Suffix:icho Statue
Iteration: 45 | Loss: 6.90625 | Current Suffix: Mori Statue
Iteration: 46 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 47 | Loss: 6.9921875 | Current Suffix: Choi Statue
Iteration: 48 | Loss: 6.91015625 | Current Suffix:iera Statue
Iteration: 49 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 50 | Loss: 7.0625 | Current Suffix: Kuro Statue
Iteration: 51 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 52 | Loss: 6.9921875 | Current Suffix: Choi Statue
Iteration: 53 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 54 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 55 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 56 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 57 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 58 | Loss: 6.9921875 | Current Suffix: Choi Statue
Iteration: 59 | Loss: 7.09375 | Current Suffix:aho Statue
Iteration: 60 | Loss: 6.64453125 | Current Suffix:ihara Statue
Iteration: 61 | Loss: 7.01953125 | Current Suffix:iru Statue
Iteration: 62 | Loss: 6.80859375 | Current Suffix: Schwar Statue
Iteration: 63 | Loss: 7.0 | Current Suffix:yout Statue
Iteration: 64 | Loss: 6.8359375 | Current Suffix:jriwal Statue
Iteration: 65 | Loss: 5.9609375 | Current Suffix:Des Statue
Iteration: 66 | Loss: 7.09375 | Current Suffix: Markus Statue
Iteration: 67 | Loss: 6.94921875 | Current Suffix:hesda Statue
Iteration: 68 | Loss: 6.8671875 | Current Suffix:Planet Statue
Iteration: 69 | Loss: 6.94921875 | Current Suffix:hesda Statue
Iteration: 70 | Loss: 7.015625 | Current Suffix:mosp Statue
Iteration: 71 | Loss: 6.94921875 | Current Suffix:hesda Statue
Iteration: 72 | Loss: 6.8671875 | Current Suffix:Planet Statue
Iteration: 73 | Loss: 7.1015625 | Current Suffix: Construction Statue
Iteration: 74 | Loss: 6.8515625 | Current Suffix: Citiz Statue
Iteration: 75 | Loss: 6.828125 | Current Suffix: Hier Statue
Iteration: 76 | Loss: 6.4765625 | Current Suffix:Pres Statue
Iteration: 77 | Loss: 6.6953125 | Current Suffix:Neigh Statue
Iteration: 78 | Loss: 6.8359375 | Current Suffix:jriwal Statue
Iteration: 79 | Loss: 6.65625 | Current Suffix:Bel Statue
Iteration: 80 | Loss: 6.6640625 | Current Suffix: Bohem Statue
Iteration: 81 | Loss: 6.9140625 | Current Suffix:orld Statue
Iteration: 82 | Loss: 6.8359375 | Current Suffix:jriwal Statue
Iteration: 83 | Loss: 5.9609375 | Current Suffix:Des Statue
Iteration: 84 | Loss: 7.07421875 | Current Suffix:Height Statue
Iteration: 85 | Loss: 6.7734375 | Current Suffix: Rena Statue
Iteration: 86 | Loss: 6.6796875 | Current Suffix:isu Statue
Iteration: 87 | Loss: 6.9765625 | Current Suffix: Akira Statue
Iteration: 88 | Loss: 6.8359375 | Current Suffix:ibu Statue
Iteration: 89 | Loss: 6.9921875 | Current Suffix: Nich Statue
Iteration: 90 | Loss: 6.91015625 | Current Suffix:Da Statue
Iteration: 91 | Loss: 6.50390625 | Current Suffix:ijk Statue
Iteration: 92 | Loss: 6.77734375 | Current Suffix:las Statue
Iteration: 93 | Loss: 6.6875 | Current Suffix: Klaus Statue
Iteration: 94 | Loss: 6.984375 | Current Suffix:mas Statue
Iteration: 95 | Loss: 6.828125 | Current Suffix: Hier Statue
Iteration: 96 | Loss: 6.4765625 | Current Suffix:Pres Statue
